 		 Inside Next Frame Transformation Method
0.99999	0.00449981	-0.00449981	0.99999	29.1447	15.4995
0.999938	-0.0111765	0.0111765	0.999938	18.2616	-11.5847
0.999994	-0.00339502	0.00339502	0.999994	-0.796779	-16.1918
0.999994	0.00348656	-0.00348656	0.999994	-12.7778	-16.7331
0.999971	0.00766163	-0.00766163	0.999971	-18.4282	-13.464
0.999956	0.00937733	-0.00937733	0.999956	-27.5876	-11.2253
0.999964	0.00846731	-0.00846731	0.999964	-39.1179	-10.5434
0.99997	0.00768761	-0.00768761	0.99997	-49.1807	-10.4756
0.999977	0.00676318	-0.00676318	0.999977	-52.4314	-9.07965
0.999975	0.00703812	-0.00703812	0.999975	-49.3059	-6.59425
0.99997	0.00768571	-0.00768571	0.99997	-47.8018	-3.64279
0.999971	0.00765445	-0.00765445	0.999971	-56.4542	-2.63609
0.999968	0.00803831	-0.00803831	0.999968	-64.5429	-1.69873
0.99997	0.0078039	-0.0078039	0.99997	-70.2009	-1.20089
0.999975	0.00704606	-0.00704606	0.999975	-74.4385	-0.683373
0.999981	0.00611287	-0.00611287	0.999981	-78.4109	-1.19895
0.999984	0.00570158	-0.00570158	0.999984	-82.5669	-3.00054
0.999987	0.00518258	-0.00518258	0.999987	-75.6893	-2.3319
0.999984	0.00572966	-0.00572966	0.999984	-76.0976	-0.448538
0.999994	0.00332762	-0.00332762	0.999994	-65.9846	2.31532
0.999999	0.00131117	-0.00131117	0.999999	-57.6656	3.41601
0.999997	0.00261203	-0.00261203	0.999997	-65.5033	-2.45252
0.999999	-0.0013979	0.0013979	0.999999	-57.291	-6.23381
0.999954	-0.00958749	0.00958749	0.999954	-37.9679	-7.9777
0.999993	0.00368012	-0.00368012	0.999993	-45.5924	2.71442
0.999993	0.00375735	-0.00375735	0.999993	-30.5536	8.89117
0.999997	0.00245409	-0.00245409	0.999997	-19.188	10.2219
0.999998	0.0019544	-0.0019544	0.999998	-10.4912	9.86749
1	-0.00048515	0.00048515	1	-0.246169	7.78707
0.999994	-0.003367	0.003367	0.999994	14.4987	7.55211
0.999978	-0.00659799	0.00659799	0.999978	32.6028	9.93589
0.999943	-0.0106678	0.0106678	0.999943	47.4807	11.4089
0.999937	-0.0112569	0.0112569	0.999937	52.3201	11.0305
0.99995	-0.0100314	0.0100314	0.99995	49.2848	7.4553
0.999964	-0.00844947	0.00844947	0.999964	43.31	5.32721
0.99997	-0.00774967	0.00774967	0.99997	35.6483	3.7759
0.999967	-0.00808951	0.00808951	0.999967	26.0114	3.00444
0.999954	-0.00954584	0.00954584	0.999954	16.4569	4.69549
0.999943	-0.0106534	0.0106534	0.999943	17.6236	2.38034
0.999938	-0.0111127	0.0111127	0.999938	20.8207	-2.18295
0.999937	-0.0112574	0.0112574	0.999937	24.8578	-7.51159
0.999951	-0.00985636	0.00985636	0.999951	29.6157	-10.0389
0.999971	-0.00756069	0.00756069	0.999971	31.0448	-10.8364
0.999987	-0.00501037	0.00501037	0.999987	29.9628	-11.6163
0.999998	-0.00219453	0.00219453	0.999998	27.1262	-13.1113
0.999998	0.0018888	-0.0018888	0.999998	19.7004	-15.2816
0.999992	0.00410114	-0.00410114	0.999992	13.3796	-16.1341
0.999994	0.00347788	-0.00347788	0.999994	13.3221	-15.771
0.999988	0.00495327	-0.00495327	0.999988	11.55	-12.4197
0.999986	0.00522504	-0.00522504	0.999986	10.3215	-8.29448
0.999992	0.00396277	-0.00396277	0.999992	9.12554	-4.70608
0.999996	0.00271745	-0.00271745	0.999996	8.48915	-2.21952
0.999999	0.00125524	-0.00125524	0.999999	9.49357	-0.251265
1	0.000200706	-0.000200706	1	10.6836	1.55958
1	7.52522e-006	-7.52522e-006	1	12.4814	2.98294
